CTE,dCTE,rCurvature,r1,r2,r3,r4,r5,steerAngle
0.05207061335401,0.00152092956026039,200,200,200,200,200,200,-0.029
0.0522497285574842,0.000179115203474273,200,200,200,200,200,200,-0.029
0.0528234419542904,0.000573713396806175,200,200,200,200,200,200,-0.028
0.0533661893798434,0.000542747425552971,200,200,200,200,200,200,-0.028
0.0543603387740695,0.000994149394226117,200,200,200,200,200,200,-0.028
0.0557243956259379,0.00136405685186839,200,200,200,200,200,200,-0.028
0.0561260750772044,0.000401679451266519,200,200,200,200,200,200,-0.028
0.0573720636815087,0.00124598860430426,200,200,200,200,200,200,-0.028
0.0585483361151374,0.00117627243362874,200,200,200,200,200,200,-0.027
0.059646941983005,0.00109860586786758,200,200,200,200,200,200,-0.027
0.0615822596304392,0.00193531764743417,200,200,200,200,200,200,-0.026
0.0625423388538833,0.000960079223444134,200,200,200,200,200,200,-0.026
0.0634405166390447,0.000898177785161436,200,200,200,200,200,200,-0.026
0.0651944779686581,0.0017539613296134,200,200,200,200,200,200,-0.025
0.0668995522154367,0.00170507424677861,200,200,200,200,200,200,-0.025
0.0680709568433119,0.00117140462787521,200,200,200,200,200,200,-0.024
0.0696986363424015,0.00162767949908957,200,200,200,200,200,200,-0.024
0.0712971986821499,0.00159856233974839,200,200,200,200,200,200,-0.023
0.0732889689952632,0.00199177031311328,200,200,200,200,200,200,-0.023
0.0748468836515587,0.0015579146562955,200,200,200,200,200,200,-0.022
0.0777197351484044,0.00287285149684571,200,200,200,200,200,200,-0.021
0.0792622854349642,0.00154255028655981,200,200,200,200,200,200,-0.021
0.0812211838765997,0.00195889844163546,200,200,200,200,200,200,-0.02
0.0836731489871635,0.00245196511056378,200,200,200,200,200,200,-0.019
0.0856320836670349,0.00195893467987147,200,200,200,200,200,200,-0.019
0.0884995583170413,0.00286747465000639,200,200,200,200,200,200,-0.018
0.0909495240424284,0.00244996572538705,200,200,200,200,200,200,-0.017
0.0929051183562145,0.00195559431378614,200,200,200,200,200,200,-0.016
0.0957678523432673,0.00286273398705282,200,200,200,200,200,200,-0.015
0.0986281405616954,0.00286028821842807,200,200,200,200,200,200,-0.014
0.101069121184674,0.00244098062297873,200,200,200,200,200,200,-0.013
0.103923097264906,0.00285397608023147,200,200,200,200,200,200,-0.012
0.106773263105286,0.00285016584037993,200,200,200,200,200,200,-0.011
0.109619051434091,0.00284578832880593,200,200,200,200,200,200,-0.01
0.112460019514906,0.00284096808081449,200,200,200,200,200,200,-0.009
0.115293865719978,0.00283384620507156,200,200,200,200,200,200,-0.008
0.117701671002169,0.00240780528219174,200,200,200,200,200,200,-0.007
0.120513091867648,0.00281142086547904,200,200,200,200,200,200,-0.006
0.12330844361352,0.0027953517458716,200,200,200,200,200,200,-0.005
0.126085606423269,0.00277716280974903,200,200,200,200,200,200,-0.004
0.128840886501718,0.00275528007844922,200,200,200,200,200,200,-0.003
0.131572187847448,0.00273130134572938,200,200,200,200,200,200,-0.002
0.134275850063731,0.00270366221628324,200,200,200,200,200,200,-0.001
0.137859102463027,0.00358325239929633,200,200,200,200,200,200,-0
0.140084351344908,0.00222524888188097,200,200,200,200,200,200,0
0.142688716500731,0.00260436515582316,200,200,200,200,200,200,0.001
0.145255032442036,0.00256631594130441,200,200,200,200,200,200,0.001
0.147779150136248,0.00252411769421257,200,200,200,200,200,200,0.001
0.150263784736852,0.00248463460060344,200,200,200,200,200,200,0.001
0.152712335104498,0.00244855036764602,200,200,200,200,200,200,0.001
0.155130123272586,0.00241778816808871,200,200,200,200,200,200,0.001
0.157106187371026,0.00197606409843964,200,200,200,200,200,200,0.001
0.159475083196712,0.00236889582568631,200,200,200,200,200,200,0.001
0.161826846129224,0.00235176293251188,200,200,200,200,200,200,0.001
0.164165465329101,0.00233861919987671,200,200,200,200,200,200,0.001
0.166495817787651,0.00233035245855051,200,200,200,200,200,200,0.001
0.169732029805347,0.00323621201769603,200,200,200,200,200,200,0.001
0.172059170037626,0.00232714023227834,200,200,200,200,200,200,0.001
0.17439143993759,0.00233226989996388,200,200,200,200,200,200,0.001
0.176318489823529,0.00192704988593889,200,200,200,200,200,200,0.001
0.178671724791208,0.00235323496767981,200,200,200,200,200,200,0.001
0.181027232373568,0.00235550758235992,200,200,200,200,200,200,0.001
0.18337403565502,0.0023468032814512,200,200,200,200,200,200,0.001
0.185700770651755,0.00232673499673575,200,200,200,200,200,200,0.001
0.187996834001896,0.00229606335014026,200,200,200,200,200,200,0.001
0.190251312241954,0.00225447824005834,200,200,200,200,200,200,0.001
0.192451716780969,0.00220040453901466,200,200,200,200,200,195.094497126097,0.001
0.194174495064531,0.00172277828356257,200,200,200,200,195.094497126097,195.094497126097,0.001
0.196235831405911,0.00206133634138009,200,200,200,195.094497126097,195.094497126097,195.094497126097,0.001
0.199122210568311,0.00288637916240023,200,200,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.201002026555739,0.00187981598742806,200,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.202770997610785,0.001768971055046,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.204423085335428,0.0016520877246429,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.20594972074089,0.00152663540546116,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.206968524597035,0.0010188038561455,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.208338228976039,0.00136970437900447,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.209681820478838,0.00134359150279856,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.211033338810097,0.00135151833125924,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.212429482397344,0.00139614358724655,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.213902659073178,0.00147317667583438,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.215491363918164,0.00158870484498572,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.217226436784469,0.00173507286630503,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.219642852025034,0.00241641524056549,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.221779165403278,0.00213631337824338,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,0.001
0.224166809194602,0.00238764379132439,195.094497126097,195.094497126097,195.094497126097,195.094497126097,195.094497126097,91.2623748148374,0.001
0.226848624184327,0.00268181498972464,195.094497126097,195.094497126097,195.094497126097,195.094497126097,91.2623748148374,91.2623748148374,0.001
0.229837379533847,0.00298875534952001,195.094497126097,195.094497126097,195.094497126097,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.233159653985044,0.00332227445119687,195.094497126097,195.094497126097,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.236819755860013,0.00366010187496899,195.094497126097,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.240422123318212,0.00360236745819884,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.244811577414629,0.00438945409641744,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.249585408044348,0.00477383062971945,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0.001
0.254769289159262,0.00518388111491311,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0
0.260361524653753,0.00559223549449128,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,0
0.266391745383032,0.00603022072927945,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0
0.273766363586445,0.00737461820341317,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0
0.280701066660606,0.00693470307416005,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0
0.287678813730373,0.00697774706976728,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0.001
0.295568682125973,0.00788986839560007,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0.001
0.303926195256949,0.00835751313097621,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0.002
0.312643934745803,0.00871773948885407,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0.002
0.321638436505098,0.00899450175929439,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-0.003
0.330807516291955,0.0091690797868571,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-8.95148512464207,-0.003
0.340059736832481,0.00925222054052677,91.2623748148374,91.2623748148374,91.2623748148374,91.2623748148374,-8.95148512464207,-8.95148512464207,-0.004
0.349298937073311,0.0092392002408298,91.2623748148374,91.2623748148374,91.2623748148374,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.005
0.358001629392418,0.00870269231910686,91.2623748148374,91.2623748148374,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.005
0.366927173612557,0.00892554422013853,91.2623748148374,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.006
0.375559393955015,0.00863222034245847,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.006
0.384694992295259,0.00913559834024369,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.007
0.392444039696156,0.00774904740089682,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.008
0.399612720450698,0.00716868075454241,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.008
0.406089032996335,0.00647631254563713,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.009
0.411449350682531,0.00536031768619571,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.01
0.416515420089082,0.0050660694065508,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.011
0.420892344541966,0.00437692445288396,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.012
0.424564571203901,0.00367222666193567,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.013
0.427552751384333,0.00298818018043151,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.014
0.430768165039713,0.00321541365538042,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.015
0.432378024709694,0.00160985966998095,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.017
0.433322669986585,0.000944645276891087,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-0.019
0.433584401261372,0.000261731274786792,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-105.585908019693,-0.022
0.434099131976699,0.000514730715326539,-8.95148512464207,-8.95148512464207,-8.95148512464207,-8.95148512464207,-105.585908019693,-105.585908019693,-0.025
0.433041398606079,-0.00105773337061915,-8.95148512464207,-8.95148512464207,-8.95148512464207,-105.585908019693,-105.585908019693,-105.585908019693,-0.029
0.43222354224523,-0.000817856360849578,-8.95148512464207,-8.95148512464207,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.033
0.430747148834552,-0.00147639341067762,-8.95148512464207,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.038
0.428544386981582,-0.00220276185296975,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.043
0.425995383740464,-0.00254900324111834,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.05
0.422234003464916,-0.00376138027554845,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.056
0.418031596436944,-0.00420240702797214,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.064
0.413467036936891,-0.00456455950005252,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.072
0.408345809263113,-0.00512122767377804,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.081
0.403183450940599,-0.00516235832251416,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.089
0.396065071290979,-0.00711837964962009,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.099
0.389738554457593,-0.00632651683338542,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.109
0.381770905904505,-0.00796764855308829,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.118
0.374473540052056,-0.00729736585244939,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.129
0.366003292208468,-0.00847024784358724,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-0.141
0.356284223464022,-0.00971906874444622,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-198.679719197667,-0.153
0.347545192871976,-0.00873903059204645,-105.585908019693,-105.585908019693,-105.585908019693,-105.585908019693,-198.679719197667,-198.679719197667,-0.164
0.337515101241753,-0.0100300916302224,-105.585908019693,-105.585908019693,-105.585908019693,-198.679719197667,-198.679719197667,-198.679719197667,-0.176
0.327054503392162,-0.0104605978495911,-105.585908019693,-105.585908019693,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.188
0.316551611324419,-0.0105028920677436,-105.585908019693,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.198
0.305558852940456,-0.0109927583839629,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.209
0.29409031163855,-0.0114685413019057,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.222
0.282430640674161,-0.0116596709643894,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.233
0.271507257179367,-0.010923383494794,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.246
0.259057505768015,-0.0124497514113514,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.257
0.247230857133141,-0.0118266486348743,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.269
0.234768000848207,-0.0124628562849345,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.279
0.222875768173345,-0.0118922326748613,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.291
0.211263573021394,-0.011612195151951,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.303
0.199319990670686,-0.0119435823507081,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.313
0.186684346613814,-0.0126356440568722,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.323
0.175647968495528,-0.0110363781182863,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.333
0.164266545252019,-0.0113814232435084,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-0.342
0.153539900722725,-0.0107266445292946,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-288.271743985914,-0.351
0.142203251286725,-0.0113366494359994,-198.679719197667,-198.679719197667,-198.679719197667,-198.679719197667,-288.271743985914,-288.271743985914,-0.359
0.132433382000851,-0.00976986928587431,-198.679719197667,-198.679719197667,-198.679719197667,-288.271743985914,-288.271743985914,-288.271743985914,-0.367
0.123057097179733,-0.00937628482111842,-198.679719197667,-198.679719197667,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.374
0.114618456480266,-0.00843864069946626,-198.679719197667,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.38
0.106583541369327,-0.00803491511093953,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.387
0.0989227391481107,-0.00766080222121628,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.393
0.0922415608061964,-0.00668117834191423,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.398
0.0859262816568096,-0.00631527914938684,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.403
0.0808695225267747,-0.00505675913003491,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.406
0.0766985928335194,-0.00417092969325526,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.409
0.0727690550400188,-0.00392953779350061,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.412
0.0703365868235962,-0.00243246821642261,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.413
0.0680975162038092,-0.00223907061978702,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.415
0.0663190238784166,-0.00177849232539255,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.415
0.065925145616937,-0.000393878261479588,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.415
0.0656183899886293,-0.000306755628307717,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-0.416
0.0656852038502841,6.68138616548297e-05,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-374.400807711787,-0.415
0.0667594198171311,0.00107421596684691,-288.271743985914,-288.271743985914,-288.271743985914,-288.271743985914,-374.400807711787,-374.400807711787,-0.415
0.0681357295866161,0.00137630976948507,-288.271743985914,-288.271743985914,-288.271743985914,-374.400807711787,-374.400807711787,-374.400807711787,-0.415
0.070758408133054,0.00262267854643783,-288.271743985914,-288.271743985914,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.414
0.0733692085582457,0.00261080042519171,-288.271743985914,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.413
0.0762786799543216,0.00290947139607592,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.413
0.0801657002305023,0.00388702027618068,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.412
0.084336656427356,0.00417095619685375,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.411
0.0885223011258094,0.00418564469845342,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.411
0.0939538457044431,0.00543154457863364,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.41
0.0994388447239299,0.00548499901948685,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.409
0.106103458592122,0.00666461386819162,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.409
0.112849181346753,0.00674572275463188,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.408
0.119613737722439,0.00676455637568597,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.408
0.127619268894867,0.00800553117242728,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.407
0.135639260763379,0.00801999186851268,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.406
0.143841680056213,0.00820241929283411,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.406
0.152829551273181,0.00898787121696756,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-0.406
0.163000637375439,0.0101710861022576,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-457.105735702637,-0.405
0.171927949694094,0.00892731231865557,-374.400807711787,-374.400807711787,-374.400807711787,-374.400807711787,-457.105735702637,-457.105735702637,-0.405
0.18179212173843,0.00986417204433629,-374.400807711787,-374.400807711787,-374.400807711787,-457.105735702637,-457.105735702637,-457.105735702637,-0.404
0.191460709487962,0.009668587749532,-374.400807711787,-374.400807711787,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.404
0.20200727040514,0.010546560917178,-374.400807711787,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.403
0.21206529990769,0.0100580295025494,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.402
0.222940846560648,0.0108755466529577,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.402
0.233387087455968,0.0104462408953206,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.401
0.243540766649375,0.010153679193407,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.401
0.253118037734011,0.00957727108463569,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.4
0.263259067975199,0.0101410302411883,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.4
0.272971936013933,0.00971286803873339,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.4
0.283175255248879,0.0102033192349461,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.4
0.293036389570027,0.0098611343211481,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.399
0.30237634063565,0.00933995106562363,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.399
0.312290406720647,0.00991406608499651,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.399
0.321749791798623,0.00945938507797622,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-0.399
0.330807080957329,0.00905728915870541,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-0.399
0.34047183738891,0.00966475643158149,-457.105735702637,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-0.398
0.349733145618045,0.00926130822913479,-457.105735702637,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-0.398
0.358533378170687,0.00880023255264173,-457.105735702637,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.398
0.36794608716414,0.00941270899345376,-457.105735702637,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.376946345211673,0.00900025804753291,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.386535912016204,0.00958956680453116,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.395664186436062,0.00912827441985775,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.404232149336054,0.00856796289999229,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.412310190840436,0.00807804150438191,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.420779927691566,0.00846973685112917,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.428677147630155,0.00789721993858916,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.436950199898716,0.00827305226856084,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.443500479054378,0.00655027915566264,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.451422215875698,0.00792173682131947,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.457546728601798,0.00612451272610054,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.46396764852122,0.00642091991942217,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.469612385027501,0.005644736506281,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-0.397
0.47540244498796,0.00579005996045884,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-0.397
0.479413546427151,0.00401110143919081,-536.425353285814,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-0.397
0.48459728264035,0.00518373621319862,-536.425353285814,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-0.398
0.4879529598296,0.00335567718925006,-536.425353285814,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.398
0.491416136645861,0.00346317681626113,-536.425353285814,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.399
0.494051982840289,0.00263584619442864,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.399
0.496825640257376,0.00277365741708652,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.4
0.498816799166275,0.00199115890889945,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.401
0.499848887205577,0.00103208803930183,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-612.398485788671,-0.403
