x,y
-279.941268852738,-78.5321724016847
-279.462661161129,-78.1241181113408
-278.986629365998,-77.7130617206118
-278.513192297907,-77.2990194898044
-278.042368684777,-76.8820077973371
-277.574177151149,-76.4620431390929
-277.108636217445,-76.0391421277658
-276.645764299238,-75.6133214922047
-276.185579706518,-75.1845980767508
-275.728100642976,-74.7529888405716
-275.273345205275,-74.3185108569904
-274.821331382342,-73.8811813128103
-274.372077054652,-73.4410175076345
-273.925599993521,-72.9980368531824
-273.481917860405,-72.5522568726003
-273.041048206197,-72.1036951997687
-272.603008470538,-71.6523695786042
-272.167815981127,-71.1982978623581
-271.735487953029,-70.74149801291
-271.306041488001,-70.2819881000572
-270.879493573813,-69.8197863007999
-270.455861083575,-69.3549108986222
-270.035160775071,-68.8873802827692
-269.617409290096,-68.4172129475187
-269.202623153798,-67.9444274914508
-268.790818774021,-67.4690426167111
-268.38201244066,-66.9910771282713
-267.976220325017,-66.5105499331859
-267.573458479157,-66.0274800398431
-267.173742835276,-65.5418865572141
-266.777089205071,-65.0537886940962
-266.383513279113,-64.5632057583536
-265.993030626229,-64.0701571561535
-265.605656692882,-63.5746623911982
-265.221406802563,-63.0767410639536
-264.840296155185,-62.5764128708746
-264.462339826479,-62.0736976036246
-264.087552767401,-61.5686151482939
-263.715949803539,-61.0611854846125
-263.347545634526,-60.5514286851593
-262.982354833459,-60.039364914569
-262.620391846324,-59.5250144287339
-262.26167099142,-59.0083975740027
-261.9062064588,-58.4895347863756
-261.554012309703,-57.9684465906962
-261.205102476,-57.445153599839
-260.859490759644,-56.9196765138947
-260.517190832123,-56.3920361193509
-260.17821623392,-55.8622532882702
-259.842580373975,-55.330348977464
-259.510296529159,-54.7963442276641
-259.181377843743,-54.2602601626899
-258.855837328883,-53.7221179886132
-258.533687862104,-53.1819389929193
-258.214942186789,-52.6397445436645
-257.899612911675,-52.0955560886311
-257.587712510359,-51.5493951544794
-257.279253320796,-51.0012833458954
-256.974247544819,-50.4512423447367
-256.672707247652,-49.8992939091747
-256.374644357434,-49.3454598728337
-256.080070664746,-48.7897621439277
-255.788997822147,-48.232222704393
-255.501437343712,-47.6728636090197
-255.217400604573,-47.1117069845782
-254.936898840477,-46.5487750289446
-254.659943147331,-45.9840900102224
-254.386544480774,-45.4176742658617
-254.116713655735,-44.8495502017755
-253.85046134601,-44.2797402914535
-253.587798083839,-43.7082670750726
-253.328734259487,-43.1351531586065
-253.073280120836,-42.5604212129301
-252.821445772978,-41.9840939729232
-252.573241177816,-41.4061942365716
-252.328676153668,-40.8267448640648
-252.087760374882,-40.2457687768917
-251.850503371452,-39.6632889569338
-251.616914528637,-39.0793284455569
-251.387003086597,-38.4939103426987
-251.160778140023,-37.9070578059552
-250.938248637775,-37.3187940496649
-250.719423382536,-36.729142343991
-250.504311030454,-36.1381260139995
-250.292920090806,-35.5457684387378
-250.085258925662,-34.9520930503091
-249.881335749548,-34.3571233329463
-249.681158629129,-33.7608828220822
-249.484735482882,-33.1633951034188
-249.29207408079,-32.5646838119946
-249.103182044029,-31.9647726312492
-248.918066844671,-31.3636852920867
-248.736735805384,-30.7614455719369
-248.559196099146,-30.1580772938149
-248.385454748959,-29.5536043253786
-248.215518627574,-28.9480505779842
-248.049394457214,-28.3414400057407
-247.887088809315,-27.733796604563
-247.728608104259,-27.1251444112212
-247.573958611125,-26.5155075023908
-247.423146447439,-25.9049099936999
-247.276177578932,-25.293376038776
-247.133057819306,-24.6809298282893
-246.993792830001,-24.0675955889964
-246.858388119972,-23.4533975827827
-246.726849045473,-22.8383601057012
-246.599180809842,-22.2225074870125
-246.475388463298,-21.6058640882217
-246.35547690274,-20.9884543021156
-246.239450871553,-20.3703025517971
-246.127314959421,-19.7514332897188
-246.019073602144,-19.1318709967168
-245.914731081466,-18.5116401810414
-245.8142915249,-17.8907653773878
-245.717758905572,-17.2692711459256
-245.625137042058,-16.6471820713277
-245.536429598232,-16.0245227617973
-245.451640083129,-15.4013178480944
-245.370771850798,-14.7775919825615
-245.293828100172,-14.1533698381493
-245.220811874944,-13.5286761074393
-245.151726063443,-12.9035355016678
-245.086573398522,-12.2779727497487
-245.025356457447,-11.6520125972946
-244.9680776618,-11.0256798056381
-244.914739277379,-10.3989991508526
-244.86534341411,-9.77199542277207
-244.819892025962,-9.14469342401041
-244.778386910874,-8.5171179689802
-244.740829710676,-7.8892938829112
-244.707221911035,-7.26124600086855
-244.677564841384,-6.63299916677014
-244.651859674881,-6.00457823240365
-244.630107428353,-5.37600805644395
-244.612308962261,-4.74731350346953
-244.598464980667,-4.1185194429787
-244.588576031202,-3.48965074840605
-244.582642505046,-2.86073229613868
-244.580664636915,-2.23178896453195
